user_id,test_domain,elapsed_time,result,type
dc69e057-a0f0-47b9-affc-a99cb1dc743d,oranǵe.com,47686,4,1
dc69e057-a0f0-47b9-affc-a99cb1dc743d,verify-chase.com,2463,3,1
dc69e057-a0f0-47b9-affc-a99cb1dc743d,vyahoo93.com,2155,2,1
dc69e057-a0f0-47b9-affc-a99cb1dc743d,googpe.com,2088,4,1
dc69e057-a0f0-47b9-affc-a99cb1dc743d,atᴛ.com,2312,4,1
dc69e057-a0f0-47b9-affc-a99cb1dc743d,qmicrosoft.com,31734,4,1
f02cd6c9-2f04-4c79-9688-75540025fc5b,3netflix-verify.com,6753,1,1
f02cd6c9-2f04-4c79-9688-75540025fc5b,vnetflixz.com,1663,1,1
f02cd6c9-2f04-4c79-9688-75540025fc5b,ƒacebook.com,1368,1,1
f02cd6c9-2f04-4c79-9688-75540025fc5b,iñstagram.com,1400,1,1
f02cd6c9-2f04-4c79-9688-75540025fc5b,wellsfargo.com.585hm.test-domain.com,1824,1,1
f02cd6c9-2f04-4c79-9688-75540025fc5b,authentication-orange-secure.com,1992,1,1
dd9ccb01-d01c-4fb9-9b75-e5d685e8ec64,wéllsfargo.com,9243,1,1
dd9ccb01-d01c-4fb9-9b75-e5d685e8ec64,wellsfaargo.com,2716,3,1
dd9ccb01-d01c-4fb9-9b75-e5d685e8ec64,yahoo.net,1844,5,1
dd9ccb01-d01c-4fb9-9b75-e5d685e8ec64,xfiniτy.com,1780,5,1
dd9ccb01-d01c-4fb9-9b75-e5d685e8ec64,google.net,2636,5,1
dd9ccb01-d01c-4fb9-9b75-e5d685e8ec64,microsoft.net,1492,5,1
dd9ccb01-d01c-4fb9-9b75-e5d685e8ec64,yahooo.com,2452,3,1
35c52bd1-9bec-411b-b5b4-4dab92d39ab7,verify.linkedin.com.official.test-domain.com,10058,2,1
35c52bd1-9bec-411b-b5b4-4dab92d39ab7,microsoft.net,5958,5,1
35c52bd1-9bec-411b-b5b4-4dab92d39ab7,yaho੦.com,4768,5,1
35c52bd1-9bec-411b-b5b4-4dab92d39ab7,account-linkedinel.com,4346,4,1
a4e3094f-361e-4fec-a206-5ba617de07da,gchasez4.com,1758,4,1
a4e3094f-361e-4fec-a206-5ba617de07da,ᕽfinity.com,1887,3,1
a4e3094f-361e-4fec-a206-5ba617de07da,wwwgoogle.com,2504,5,1
a4e3094f-361e-4fec-a206-5ba617de07da,wellsfarցo.com,1944,3,1
a4e3094f-361e-4fec-a206-5ba617de07da,signin.americanexpress.com.test-domain.com,1464,5,1
a4e3094f-361e-4fec-a206-5ba617de07da,уahoo.com,1440,5,1
a4e3094f-361e-4fec-a206-5ba617de07da,chase.md,1185,4,1
a4e3094f-361e-4fec-a206-5ba617de07da,americɑnexpress.com,1872,5,1
a4e3094f-361e-4fec-a206-5ba617de07da,secure.americanexpress.com.k1zwk.test-domain.com,1631,3,1
6f8f67c2-6978-4a05-bd6d-8ca12590199a,docusign.net,2225,4,1
6f8f67c2-6978-4a05-bd6d-8ca12590199a,microsoft-verify.com,2374,4,1
6f8f67c2-6978-4a05-bd6d-8ca12590199a,secure.xfinity.com.test-domain.com,3441,3,1
6f8f67c2-6978-4a05-bd6d-8ca12590199a,aapple.com,2831,5,1
6f8f67c2-6978-4a05-bd6d-8ca12590199a,microsoft.com.mobile.test-domain.com,2168,2,1
6f8f67c2-6978-4a05-bd6d-8ca12590199a,d0cusign.com,2425,3,1
6f8f67c2-6978-4a05-bd6d-8ca12590199a,ǀinkedin.com,3160,4,1
d6b60690-e666-4c7f-888f-fde127ade7c2,dȟl.com,3459,3,1
d6b60690-e666-4c7f-888f-fde127ade7c2,support.facebook.com.test-domain.com,4850,1,1
d6b60690-e666-4c7f-888f-fde127ade7c2,yahoo.top,2328,3,1
d6b60690-e666-4c7f-888f-fde127ade7c2,microsofft.com,3668,3,1
d6b60690-e666-4c7f-888f-fde127ade7c2,secure.orange.com.test-domain.com,2148,1,1
d6b60690-e666-4c7f-888f-fde127ade7c2,microsoft.com.service.test-domain.com,1782,1,1
bfbe75c9-6232-4555-90ed-f6181d546f0e,authentication-dropboxv.com,2271,5,1
bfbe75c9-6232-4555-90ed-f6181d546f0e,payṗal.com,1872,3,1
bfbe75c9-6232-4555-90ed-f6181d546f0e,micȑosoft.com,1768,5,1
bfbe75c9-6232-4555-90ed-f6181d546f0e,linkedn.com,2464,3,1
1d9dd638-f67a-44e4-a20d-d3586b7d9291,ḁpple.com,7639,3,1
1d9dd638-f67a-44e4-a20d-d3586b7d9291,orangȅ.com,2584,3,1
dd7c96ab-676c-435d-81cf-0637fe408242,microsoft.com.mobile.test-domain.com,3728,1,1
f4ac3386-2193-4d30-a6b7-7081e9cbfa72,dhl.md,4503,1,1
873b85e4-9b57-423a-948e-0e9e75650f66,apple.de,9180,2,1
1d9dd638-f67a-44e4-a20d-d3586b7d9291,uedocusign0.com,1264,2,1
1d9dd638-f67a-44e4-a20d-d3586b7d9291,account.bankofamerica.com.test-domain.com,1175,4,1
873b85e4-9b57-423a-948e-0e9e75650f66,28ufz.paypal.com.test-domain.com,4090,1,1
f4ac3386-2193-4d30-a6b7-7081e9cbfa72,уahoo.com,7744,5,1
f4ac3386-2193-4d30-a6b7-7081e9cbfa72,chɑse.com,1447,5,1
dd7c96ab-676c-435d-81cf-0637fe408242,ʏahoo.com,8096,4,1
873b85e4-9b57-423a-948e-0e9e75650f66,dropbⲟx.com,3327,1,1
873b85e4-9b57-423a-948e-0e9e75650f66,amazoո.com,5062,4,1
dd7c96ab-676c-435d-81cf-0637fe408242,bankofamerӏca.com,4670,5,1
dd7c96ab-676c-435d-81cf-0637fe408242,bankofamerica.md,2912,2,1
873b85e4-9b57-423a-948e-0e9e75650f66,signin.apple.com.test-domain.com,6679,3,1
dd7c96ab-676c-435d-81cf-0637fe408242,yaoo.com,2248,1,1
dd7c96ab-676c-435d-81cf-0637fe408242,amazon.net,4320,3,1
873b85e4-9b57-423a-948e-0e9e75650f66,account-microsoftu.com,4991,2,1
dd7c96ab-676c-435d-81cf-0637fe408242,official.docusign.com.test-domain.com,2913,1,1
873b85e4-9b57-423a-948e-0e9e75650f66,orañge.com,6605,3,1
873b85e4-9b57-423a-948e-0e9e75650f66,account-linkedin.com,3641,5,1
d9dac098-4c79-48f2-ac5c-0185f81eb88d,3sgoogle.com,3876,1,1
d9dac098-4c79-48f2-ac5c-0185f81eb88d,kdocusign.com,1778,1,1
d9dac098-4c79-48f2-ac5c-0185f81eb88d,nstagram.com,1378,1,1
2c4d210d-bf2d-46c3-8f1c-692445c18546,validation.dhl.com.account.test-domain.com,1434,4,1
2c4d210d-bf2d-46c3-8f1c-692445c18546,service-paypal.com,494,4,1
d9dac098-4c79-48f2-ac5c-0185f81eb88d,wwwdropbox.com,2353,1,1
d9dac098-4c79-48f2-ac5c-0185f81eb88d,amazonz1.com,1406,1,1
d9dac098-4c79-48f2-ac5c-0185f81eb88d,dropb੦x.com,1523,1,1
2c4d210d-bf2d-46c3-8f1c-692445c18546,bankofamerica.top,4903,5,1
2c4d210d-bf2d-46c3-8f1c-692445c18546,dhl.net,2280,4,1
2c4d210d-bf2d-46c3-8f1c-692445c18546,mobile.wellsfargo.com.signin.test-domain.com,4104,5,1
2c4d210d-bf2d-46c3-8f1c-692445c18546,ȫrange.com,1296,4,1
2c4d210d-bf2d-46c3-8f1c-692445c18546,krk27.linkedin.com.test-domain.com,1728,5,1
2c4d210d-bf2d-46c3-8f1c-692445c18546,tatt.com,1568,4,1
2c4d210d-bf2d-46c3-8f1c-692445c18546,americanexрress.com,1888,5,1
173f585f-fd57-4143-a830-a4cdee56fab5,qbbankofamericai.com,12067,2,1
173f585f-fd57-4143-a830-a4cdee56fab5,xfiníty.com,2147,4,1
173f585f-fd57-4143-a830-a4cdee56fab5,amazon.de,10420,4,1
173f585f-fd57-4143-a830-a4cdee56fab5,wellśfargo.com,10097,2,1
173f585f-fd57-4143-a830-a4cdee56fab5,service.docusign.com.7842u.test-domain.com,10855,3,1
173f585f-fd57-4143-a830-a4cdee56fab5,wwwamazon.com,10368,4,1
173f585f-fd57-4143-a830-a4cdee56fab5,yahoo.de,6920,3,1
fdd3deec-2955-4c86-8dc6-7ad582ec0557,mobile.chase.com.test-domain.com,2248,3,1
fdd3deec-2955-4c86-8dc6-7ad582ec0557,americanexxpress.com,3318,4,1
fdd3deec-2955-4c86-8dc6-7ad582ec0557,nètflix.com,1713,5,1
fdd3deec-2955-4c86-8dc6-7ad582ec0557,signin.bankofamerica.com.test-domain.com,2856,3,1
fdd3deec-2955-4c86-8dc6-7ad582ec0557,authentication.linkedin.com.service.test-domain.com,1832,3,1
082a5280-5688-44e2-81c6-ee8ac7c2aafa,chase.md,3916,4,1
082a5280-5688-44e2-81c6-ee8ac7c2aafa,chase.top,3420,3,1
082a5280-5688-44e2-81c6-ee8ac7c2aafa,846k4.docusign.com.authentication.test-domain.com,4242,1,1
082a5280-5688-44e2-81c6-ee8ac7c2aafa,dlh.com,3868,5,1
082a5280-5688-44e2-81c6-ee8ac7c2aafa,wwworange.com,6732,1,1
082a5280-5688-44e2-81c6-ee8ac7c2aafa,microsotf.com,4328,4,1
082a5280-5688-44e2-81c6-ee8ac7c2aafa,service-americanexpress-service.com,5362,2,1
082a5280-5688-44e2-81c6-ee8ac7c2aafa,login.dropbox.com.7g37v.test-domain.com,8806,2,1
f49bf80e-39b6-416c-a1de-d6a37cd3ffd0,3dqz3.dhl.com.test-domain.com,2303,1,1
f49bf80e-39b6-416c-a1de-d6a37cd3ffd0,cĥase.com,2009,3,1
f49bf80e-39b6-416c-a1de-d6a37cd3ffd0,service-americanexpress-service.com,3257,3,1
f49bf80e-39b6-416c-a1de-d6a37cd3ffd0,payƥal.com,3618,2,1
f49bf80e-39b6-416c-a1de-d6a37cd3ffd0,account.apple.com.support.test-domain.com,2968,4,1
f49bf80e-39b6-416c-a1de-d6a37cd3ffd0,amazon.de,2535,5,1
fd6c50e0-a1cc-4f8a-94eb-38becfe41b94,googel.com,3251,3,1
fd6c50e0-a1cc-4f8a-94eb-38becfe41b94,facebooḳ.com,5283,2,1
fd6c50e0-a1cc-4f8a-94eb-38becfe41b94,login.dhl.com.aj6z7.test-domain.com,1780,1,1
fd6c50e0-a1cc-4f8a-94eb-38becfe41b94,atŧ.com,2742,1,1
fd6c50e0-a1cc-4f8a-94eb-38becfe41b94,googⵏe.com,4327,5,1
fd6c50e0-a1cc-4f8a-94eb-38becfe41b94,support.dhl.com.test-domain.com,2615,3,1
fd6c50e0-a1cc-4f8a-94eb-38becfe41b94,yaho.com,663,3,1
fd6c50e0-a1cc-4f8a-94eb-38becfe41b94,602qk.xfinity.com.test-domain.com,4626,1,1
bf0de6d4-8279-4334-ab68-dc75d9519122,pizxr.microsoft.com.test-domain.com,6518,4,1
bf0de6d4-8279-4334-ab68-dc75d9519122,americanexрress.com,4976,1,1
bf0de6d4-8279-4334-ab68-dc75d9519122,amazoᴨ.com,2792,1,1
bf0de6d4-8279-4334-ab68-dc75d9519122,ndropbox3w.com,2328,4,1
bf0de6d4-8279-4334-ab68-dc75d9519122,chaes.com,4168,1,1
bf0de6d4-8279-4334-ab68-dc75d9519122,microsof.com,2360,1,1
bf0de6d4-8279-4334-ab68-dc75d9519122,apple.md,2769,2,1
bf0de6d4-8279-4334-ab68-dc75d9519122,yvsqs.dhl.com.v3inm.test-domain.com,2232,4,1
bd5e6648-650e-4eaa-b160-7e2494a541ba,08dhl-mobile.com,5904,2,1
bd5e6648-650e-4eaa-b160-7e2494a541ba,webankofamerica.com,2552,2,1
bd5e6648-650e-4eaa-b160-7e2494a541ba,bankoḟamerica.com,2832,4,1
bd5e6648-650e-4eaa-b160-7e2494a541ba,wwwdropbox.com,1692,3,1
bd5e6648-650e-4eaa-b160-7e2494a541ba,appple.com,1458,4,1
bd5e6648-650e-4eaa-b160-7e2494a541ba,amazoո.com,2204,5,1
bd5e6648-650e-4eaa-b160-7e2494a541ba,yhzmo.yahoo.com.test-domain.com,2700,1,1
bd5e6648-650e-4eaa-b160-7e2494a541ba,facebok.com,1475,2,1
37e5ddbc-281f-4e57-9eca-5c6c66ffeb6e,үahoo.com,1767,1,1
37e5ddbc-281f-4e57-9eca-5c6c66ffeb6e,netflĭx.com,2073,4,1
37e5ddbc-281f-4e57-9eca-5c6c66ffeb6e,instgaram.com,2824,5,1
37e5ddbc-281f-4e57-9eca-5c6c66ffeb6e,paypal.md,1679,3,1
37e5ddbc-281f-4e57-9eca-5c6c66ffeb6e,9bbankofamerica.com,1377,1,1
37e5ddbc-281f-4e57-9eca-5c6c66ffeb6e,login.orange.com.login.test-domain.com,1008,1,1
37e5ddbc-281f-4e57-9eca-5c6c66ffeb6e,appple.com,1840,2,1
37e5ddbc-281f-4e57-9eca-5c6c66ffeb6e,dropbox-account.com,1488,3,1
150cfba3-4312-44eb-b3b4-1cf15261caae,bfapple.com,3524,1,1
150cfba3-4312-44eb-b3b4-1cf15261caae,docusign.net,2501,1,1
150cfba3-4312-44eb-b3b4-1cf15261caae,google-support.com,2189,5,1
150cfba3-4312-44eb-b3b4-1cf15261caae,yaho௦.com,1662,1,1
150cfba3-4312-44eb-b3b4-1cf15261caae,yaho௦.com,495,1,1
150cfba3-4312-44eb-b3b4-1cf15261caae,vxzs1.dhl.com.test-domain.com,1934,1,1
150cfba3-4312-44eb-b3b4-1cf15261caae,7axfinity.com,1047,1,1
6bf0f36e-78f2-4e8c-a2ab-bfaf205205d8,paypaḻ.com,1960,3,1
6bf0f36e-78f2-4e8c-a2ab-bfaf205205d8,wwwfacebook.com,1713,3,1
6bf0f36e-78f2-4e8c-a2ab-bfaf205205d8,secure.xfinity.com.test-domain.com,1248,2,1
6bf0f36e-78f2-4e8c-a2ab-bfaf205205d8,yahoð.com,1585,4,1
b2aeff6b-b145-4696-bcdb-a645428a4590,dl4yz.xfinity.com.test-domain.com,8822,1,1
b2aeff6b-b145-4696-bcdb-a645428a4590,uvkci.linkedin.com.sfnyg.test-domain.com,2354,1,1
b2aeff6b-b145-4696-bcdb-a645428a4590,fjjdz.chase.com.account.test-domain.com,1816,1,1
b2aeff6b-b145-4696-bcdb-a645428a4590,amazonz1.com,1679,1,1
b2aeff6b-b145-4696-bcdb-a645428a4590,4n3e8.att.com.qhdt5.test-domain.com,1328,1,1
b2aeff6b-b145-4696-bcdb-a645428a4590,rdgxh.yahoo.com.login.test-domain.com,1930,1,1
cce1ffeb-4c4f-43c3-9333-9836efd32d21,netflx.com,1861,5,1
cce1ffeb-4c4f-43c3-9333-9836efd32d21,signin-amazon8.com,3113,4,1
cce1ffeb-4c4f-43c3-9333-9836efd32d21,instagram.md,3746,3,1
cce1ffeb-4c4f-43c3-9333-9836efd32d21,verify-bankofamerica-official.com,2874,5,1
cce1ffeb-4c4f-43c3-9333-9836efd32d21,account.att.com.test-domain.com,2453,2,1
cce1ffeb-4c4f-43c3-9333-9836efd32d21,americanexprexs.com,2494,1,1
76d858d6-67b9-4f53-b419-c00eb3498ee0,docsign.com,8016,3,1
76d858d6-67b9-4f53-b419-c00eb3498ee0,chaase.com,3815,4,1
76d858d6-67b9-4f53-b419-c00eb3498ee0,official-attio.com,3968,2,1
76d858d6-67b9-4f53-b419-c00eb3498ee0,n8oug.google.com.xxypv.test-domain.com,2288,4,1
76d858d6-67b9-4f53-b419-c00eb3498ee0,secure.yahoo.com.secure.test-domain.com,1808,5,1
76d858d6-67b9-4f53-b419-c00eb3498ee0,chasé.com,2096,4,1
76d858d6-67b9-4f53-b419-c00eb3498ee0,docüsign.com,1569,4,1
3b5eb3ce-63ae-47b3-8b6a-8ac3f5bea34d,dhl.net,3307,4,1
3b5eb3ce-63ae-47b3-8b6a-8ac3f5bea34d,att.net,2717,4,1
3b5eb3ce-63ae-47b3-8b6a-8ac3f5bea34d,orange-login.com,3663,5,1
3b5eb3ce-63ae-47b3-8b6a-8ac3f5bea34d,faceb0ok.com,3584,1,1
3b5eb3ce-63ae-47b3-8b6a-8ac3f5bea34d,dhl.top,2249,1,1
3b5eb3ce-63ae-47b3-8b6a-8ac3f5bea34d,7axfinity.com,4342,1,1
3b5eb3ce-63ae-47b3-8b6a-8ac3f5bea34d,0x88j.orange.com.test-domain.com,3297,2,1
3b5eb3ce-63ae-47b3-8b6a-8ac3f5bea34d,37sky.paypal.com.6obnp.test-domain.com,2399,1,1
3b5eb3ce-63ae-47b3-8b6a-8ac3f5bea34d,yahoo.net,3576,4,1
e41e1a4f-95b0-44dd-b0a8-ed5d68b90ffc,account-amazon2.com,2952,3,1
e41e1a4f-95b0-44dd-b0a8-ed5d68b90ffc,dropbox.top,2432,4,1
e41e1a4f-95b0-44dd-b0a8-ed5d68b90ffc,service.bankofamerica.com.test-domain.com,2537,1,1
e41e1a4f-95b0-44dd-b0a8-ed5d68b90ffc,bankofamericaa.com,4856,5,1
e41e1a4f-95b0-44dd-b0a8-ed5d68b90ffc,validation.netflix.com.test-domain.com,4280,2,1
e41e1a4f-95b0-44dd-b0a8-ed5d68b90ffc,docusigṇ.com,3968,4,1
e41e1a4f-95b0-44dd-b0a8-ed5d68b90ffc,chaꜱe.com,2784,2,1
0b321196-e676-44d1-98b3-91083ce7593a,support.google.com.test-domain.com,2176,4,1
0b321196-e676-44d1-98b3-91083ce7593a,xdsd9.bankofamerica.com.bf4xw.test-domain.com,2880,4,1
0b321196-e676-44d1-98b3-91083ce7593a,amazon.md,7191,4,1
0b321196-e676-44d1-98b3-91083ce7593a,ᕽfinity.com,2641,4,1
0b321196-e676-44d1-98b3-91083ce7593a,chase.net,1328,4,1
0b321196-e676-44d1-98b3-91083ce7593a,wellśfargo.com,3209,5,1
2f830596-a28b-4b12-942b-ac24615c4fde,amzzr.apple.com.support.test-domain.com,3436,1,1
2f830596-a28b-4b12-942b-ac24615c4fde,ǀinkedin.com,5856,5,1
2f830596-a28b-4b12-942b-ac24615c4fde,linkdin.com,5816,1,1
2f830596-a28b-4b12-942b-ac24615c4fde,dhᛁ.com,3894,5,1
2f830596-a28b-4b12-942b-ac24615c4fde,wwwmicrosoft.com,4645,1,1
2f830596-a28b-4b12-942b-ac24615c4fde,pizxr.microsoft.com.test-domain.com,4216,1,1
bdb61707-5088-4712-88f8-2bb1ace3be40,mmicrosoft.com,1000,3,1
bdb61707-5088-4712-88f8-2bb1ace3be40,inѕtagram.com,752,2,1
bdb61707-5088-4712-88f8-2bb1ace3be40,official-dropboxqf.com,1096,3,1
bdb61707-5088-4712-88f8-2bb1ace3be40,docudign.com,1232,2,1
bdb61707-5088-4712-88f8-2bb1ace3be40,range.com,1440,3,1
bdb61707-5088-4712-88f8-2bb1ace3be40,americanexpress.net,1384,2,1
3d94c36b-bb6e-445c-ab8f-906693aca11f,authentication-bankofamerica.com,1363,1,1
3d94c36b-bb6e-445c-ab8f-906693aca11f,yahoo.top,1514,1,1
3d94c36b-bb6e-445c-ab8f-906693aca11f,linkedin.net,2816,4,1
3d94c36b-bb6e-445c-ab8f-906693aca11f,cw8zt.yahoo.com.test-domain.com,1280,1,1
3d94c36b-bb6e-445c-ab8f-906693aca11f,fаcebook.com,2300,5,1
3d94c36b-bb6e-445c-ab8f-906693aca11f,instagrm.com,2016,3,1
3d94c36b-bb6e-445c-ab8f-906693aca11f,applle.com,1256,1,1
0d550a4f-8a55-426c-b031-40d805c3c141,xfiity.com,3606,2,1
0d550a4f-8a55-426c-b031-40d805c3c141,validation.microsoft.com.test-domain.com,2311,5,1
0d550a4f-8a55-426c-b031-40d805c3c141,x8ucf.netflix.com.test-domain.com,2477,3,1
0d550a4f-8a55-426c-b031-40d805c3c141,ǀinkedin.com,2880,5,1
0d550a4f-8a55-426c-b031-40d805c3c141,chase.com.official.test-domain.com,2521,5,1
0d550a4f-8a55-426c-b031-40d805c3c141,in9n9.amazon.com.signin.test-domain.com,2810,2,1
041d024b-979d-4896-b005-6240deb44d72,netflix.net,3354,4,1
041d024b-979d-4896-b005-6240deb44d72,docüsign.com,2593,1,1
041d024b-979d-4896-b005-6240deb44d72,amaȥon.com,2984,3,1
041d024b-979d-4896-b005-6240deb44d72,dhⵏ.com,3737,3,1
041d024b-979d-4896-b005-6240deb44d72,smicrosoft.com,3065,1,1
969a3a33-ed71-4d2c-8c67-e2d683bc8bf1,aṭt.com,2249,5,1
969a3a33-ed71-4d2c-8c67-e2d683bc8bf1,login-docusign.com,2959,5,1
969a3a33-ed71-4d2c-8c67-e2d683bc8bf1,wellsargo.com,2441,3,1
969a3a33-ed71-4d2c-8c67-e2d683bc8bf1,rdgxh.yahoo.com.login.test-domain.com,2376,3,1
969a3a33-ed71-4d2c-8c67-e2d683bc8bf1,official-instagram.com,2889,4,1
969a3a33-ed71-4d2c-8c67-e2d683bc8bf1,mobile.yahoo.com.test-domain.com,1624,3,1
969a3a33-ed71-4d2c-8c67-e2d683bc8bf1,dȟl.com,2008,5,1
969a3a33-ed71-4d2c-8c67-e2d683bc8bf1,yahoo.net,2824,5,1
cfe3b491-5524-40ae-9c12-362bb5d58442,docusign.net,6091,4,1
cfe3b491-5524-40ae-9c12-362bb5d58442,insťagram.com,2460,1,1
cfe3b491-5524-40ae-9c12-362bb5d58442,galinkedin5.com,2414,1,1
cfe3b491-5524-40ae-9c12-362bb5d58442,ⵏinkedin.com,4403,5,1
cfe3b491-5524-40ae-9c12-362bb5d58442,facebookx.com,3787,1,1
cfe3b491-5524-40ae-9c12-362bb5d58442,chaes.com,2388,2,1
cfe3b491-5524-40ae-9c12-362bb5d58442,m6kes.google.com.verify.test-domain.com,2830,3,1
cfe3b491-5524-40ae-9c12-362bb5d58442,wwwxfinity.com,4092,4,1
933f1aeb-2b5d-475f-95fa-cff22bebbe78,xfinity.net,3278,3,1
933f1aeb-2b5d-475f-95fa-cff22bebbe78,oranɡe.com,2282,3,1
933f1aeb-2b5d-475f-95fa-cff22bebbe78,docusgn.com,3038,2,1
933f1aeb-2b5d-475f-95fa-cff22bebbe78,chase.md,2010,1,1
933f1aeb-2b5d-475f-95fa-cff22bebbe78,yaho.com,1894,1,1
30d8e959-72f8-4a62-99d0-6e740ecb717d,service-chase-mobile.com,10988,5,1
30d8e959-72f8-4a62-99d0-6e740ecb717d,docusiign.com,6099,1,1
30d8e959-72f8-4a62-99d0-6e740ecb717d,0amazond.com,2338,1,1
30d8e959-72f8-4a62-99d0-6e740ecb717d,amazon.net,4048,1,1
30d8e959-72f8-4a62-99d0-6e740ecb717d,wf21z.dhl.com.validation.test-domain.com,2830,1,1
30d8e959-72f8-4a62-99d0-6e740ecb717d,payapl.com,2666,5,1
30d8e959-72f8-4a62-99d0-6e740ecb717d,instagram.md,3668,1,1
30d8e959-72f8-4a62-99d0-6e740ecb717d,facebǿok.com,3504,1,1
f73ecd5a-f7f5-4fab-8924-87a62053da2f,уahoo.com,2684,5,1
f73ecd5a-f7f5-4fab-8924-87a62053da2f,verify-netflix.com,1673,1,1
30d8e959-72f8-4a62-99d0-6e740ecb717d,adhl.com,3854,2,1
f73ecd5a-f7f5-4fab-8924-87a62053da2f,аmazon.com,1468,5,1
f73ecd5a-f7f5-4fab-8924-87a62053da2f,att.top,1650,3,1
30d8e959-72f8-4a62-99d0-6e740ecb717d,fpzo2.yahoo.com.test-domain.com,4888,2,1
f73ecd5a-f7f5-4fab-8924-87a62053da2f,americanexpresṡ.com,2552,2,1
f73ecd5a-f7f5-4fab-8924-87a62053da2f,signin.xfinity.com.mobile.test-domain.com,2204,4,1
f73ecd5a-f7f5-4fab-8924-87a62053da2f,goȭgle.com,1448,1,1
f73ecd5a-f7f5-4fab-8924-87a62053da2f,5mdropbox.com,1358,1,1
f73ecd5a-f7f5-4fab-8924-87a62053da2f,account.xfinity.com.secure.test-domain.com,2470,3,1
620f1a6f-1fff-4973-bba1-1a09965103a6,fаcebook.com,10078,5,1
620f1a6f-1fff-4973-bba1-1a09965103a6,service.microsoft.com.tw8b2.test-domain.com,2388,2,1
620f1a6f-1fff-4973-bba1-1a09965103a6,dlh.com,1456,5,1
620f1a6f-1fff-4973-bba1-1a09965103a6,ınstagram.com,2942,5,1
620f1a6f-1fff-4973-bba1-1a09965103a6,orange.net,1658,5,1
620f1a6f-1fff-4973-bba1-1a09965103a6,αmazon.com,1294,5,1
620f1a6f-1fff-4973-bba1-1a09965103a6,facebok.com,2100,3,1
620f1a6f-1fff-4973-bba1-1a09965103a6,dropbox.md,1689,5,1
e15cb651-1151-432f-98b9-a98535a67cee,dropbox.top,5770,1,1
e15cb651-1151-432f-98b9-a98535a67cee,facevook.com,3560,1,1
e15cb651-1151-432f-98b9-a98535a67cee,uedocusign0.com,10303,5,1
e15cb651-1151-432f-98b9-a98535a67cee,wwwxfinity.com,4603,5,1
8b960c85-867e-4a23-a4aa-5d2311a41677,dropbọx.com,1680,1,1
e15cb651-1151-432f-98b9-a98535a67cee,americanexpress-signin.com,4259,5,1
8b960c85-867e-4a23-a4aa-5d2311a41677,zofacebook2.com,1608,1,1
8b960c85-867e-4a23-a4aa-5d2311a41677,0orangeh9.com,1937,1,1
e15cb651-1151-432f-98b9-a98535a67cee,ʏahoo.com,3609,5,1
8b960c85-867e-4a23-a4aa-5d2311a41677,wg0jt.dropbox.com.service.test-domain.com,1168,1,1
8b960c85-867e-4a23-a4aa-5d2311a41677,validation.docusign.com.test-domain.com,2281,1,1
8b960c85-867e-4a23-a4aa-5d2311a41677,dropbox-support.com,1855,1,1
9f6363b9-2280-47aa-863e-a3b451dc03aa,chasе.com,5464,5,1
9f6363b9-2280-47aa-863e-a3b451dc03aa,kaxhx.att.com.vrq9c.test-domain.com,4346,1,1
9f6363b9-2280-47aa-863e-a3b451dc03aa,linkedin.com.mqwy5.test-domain.com,4568,1,1
9f6363b9-2280-47aa-863e-a3b451dc03aa,signin-dhl-login.com,3844,4,1
9f6363b9-2280-47aa-863e-a3b451dc03aa,orange.md,3763,3,1
9f6363b9-2280-47aa-863e-a3b451dc03aa,g8att.com,4305,1,1
9f6363b9-2280-47aa-863e-a3b451dc03aa,xfinity.net,2410,5,1
9f6363b9-2280-47aa-863e-a3b451dc03aa,xnwba.yahoo.com.4h8fa.test-domain.com,3555,1,1
a9b71090-2b76-4b88-843b-c2ec892cda77,microsfot.com,13534,1,1
a9b71090-2b76-4b88-843b-c2ec892cda77,docudign.com,2849,1,1
a9b71090-2b76-4b88-843b-c2ec892cda77,docudign.com,68,1,1
a9b71090-2b76-4b88-843b-c2ec892cda77,chɑse.com,3157,5,1
a9b71090-2b76-4b88-843b-c2ec892cda77,stamericanexpress-mobile.com,1816,2,1
a9b71090-2b76-4b88-843b-c2ec892cda77,dwellsfargo-login.com,2029,2,1
a9b71090-2b76-4b88-843b-c2ec892cda77,846k4.docusign.com.authentication.test-domain.com,1849,5,1
d2f466a4-9485-4f4d-bd97-d668536f63e4,dropboxx.com,6767,2,1
a9b71090-2b76-4b88-843b-c2ec892cda77,dropboᕽ.com,2597,4,1
d2f466a4-9485-4f4d-bd97-d668536f63e4,aple.com,4688,1,1
d2f466a4-9485-4f4d-bd97-d668536f63e4,microsoft.net,2062,5,1
d2f466a4-9485-4f4d-bd97-d668536f63e4,paỿpal.com,4632,1,1
d2f466a4-9485-4f4d-bd97-d668536f63e4,4n3e8.att.com.qhdt5.test-domain.com,4065,1,1
009ab515-ca53-4b73-bd06-8e42a38de79f,secure-att.com,2525,5,1
009ab515-ca53-4b73-bd06-8e42a38de79f,yajoo.com,1929,2,1
009ab515-ca53-4b73-bd06-8e42a38de79f,hfs2j.chase.com.support.test-domain.com,3685,1,1
009ab515-ca53-4b73-bd06-8e42a38de79f,аmericanexpress.com,2277,5,1
009ab515-ca53-4b73-bd06-8e42a38de79f,bankofamerca.com,2333,4,1
