user_id,reference_domain,squatting_technique,created_domain,elapsed_time,squatting_technique1,squatting_technique2,squatting_technique3,squatting_technique4,squatting_technique5
3b6a5c17-fc3b-4521-a521-16a1f6b7a937,wellsfargo.com,typosquatting,wellfargo.com,6559,homograph,typosquatting,wrong_tld,combosquatting,subdomain
6342520f-bcb1-4e66-8cbd-08ac0ed23380,yahoo.com,homograph,yaho੦.com,21055,typosquatting,combosquatting,homograph,subdomain,wrong_tld
1d2e50f6-bd75-4946-b462-69027baafb89,yahoo.com,typosquatting,yaho.com,39952,subdomain,typosquatting,wrong_tld,combosquatting,homograph
e2a908b8-6801-43eb-b51c-29c2829f79a6,wellsfargo.com,subdomain_usage,rg2s3.wellsfargo.com.authentication.test-domain.com,12328,wrong_tld,combosquatting,typosquatting,subdomain,homograph
3b6a5c17-fc3b-4521-a521-16a1f6b7a937,yahoo.com,wrong_tld,yahoo.top,10157,wrong_tld,subdomain,typosquatting,homograph,combosquatting
3b6a5c17-fc3b-4521-a521-16a1f6b7a937,orange.com,homograph,orаnge.com,5511,subdomain,homograph,wrong_tld,typosquatting,combosquatting
a73f2e66-4d18-483e-a148-f26e9f859cf4,linkedin.com,combosquatting,account-linkedin-login.com,6584,typosquatting,combosquatting,subdomain,homograph,wrong_tld
e2a908b8-6801-43eb-b51c-29c2829f79a6,chase.com,homograph,chạse.com,15069,typosquatting,subdomain,homograph,combosquatting,wrong_tld
d5f52cf4-1c4e-40e1-9163-cf307df08385,americanexpress.com,wrong_tld,americanexpress.net,19831,typosquatting,combosquatting,subdomain,homograph,wrong_tld
a73f2e66-4d18-483e-a148-f26e9f859cf4,dhl.com,combosquatting,signin-dhlq.com,6271,combosquatting,typosquatting,wrong_tld,subdomain,homograph
1d2e50f6-bd75-4946-b462-69027baafb89,chase.com,wrong_tld,chase.net,14133,typosquatting,wrong_tld,homograph,combosquatting,subdomain
a73f2e66-4d18-483e-a148-f26e9f859cf4,chase.com,typosquatting,chsae.com,5464,homograph,combosquatting,typosquatting,subdomain,wrong_tld
e2a908b8-6801-43eb-b51c-29c2829f79a6,wellsfargo.com,wrong_tld,wellsfargo.net,9136,typosquatting,homograph,combosquatting,subdomain,wrong_tld
6342520f-bcb1-4e66-8cbd-08ac0ed23380,google.com,typosquatting,go0gle.com,36289,subdomain,homograph,combosquatting,typosquatting,wrong_tld
a73f2e66-4d18-483e-a148-f26e9f859cf4,amazon.com,homograph,amаzon.com,9295,homograph,wrong_tld,typosquatting,subdomain,combosquatting
d5f52cf4-1c4e-40e1-9163-cf307df08385,paypal.com,subdomain_usage,i3y8j.paypal.com.test-domain.com,23887,combosquatting,typosquatting,subdomain,homograph,wrong_tld
1d2e50f6-bd75-4946-b462-69027baafb89,google.com,combosquatting,official-google9u.com,18531,typosquatting,wrong_tld,homograph,subdomain,combosquatting
a73f2e66-4d18-483e-a148-f26e9f859cf4,netflix.com,homograph,netfliᕁ.com,23639,typosquatting,subdomain,homograph,wrong_tld,combosquatting
a73f2e66-4d18-483e-a148-f26e9f859cf4,facebook.com,combosquatting,official-facebook-support.com,3696,wrong_tld,combosquatting,typosquatting,subdomain,homograph
6342520f-bcb1-4e66-8cbd-08ac0ed23380,yahoo.com,homograph,yahօo.com,20260,homograph,typosquatting,combosquatting,wrong_tld,subdomain
1d2e50f6-bd75-4946-b462-69027baafb89,docusign.com,combosquatting,authentication-docusign-account.com,6088,combosquatting,typosquatting,wrong_tld,subdomain,homograph
a73f2e66-4d18-483e-a148-f26e9f859cf4,dropbox.com,subdomain_usage,login.dropbox.com.support.test-domain.com,4847,wrong_tld,subdomain,combosquatting,typosquatting,homograph
d5f52cf4-1c4e-40e1-9163-cf307df08385,wellsfargo.com,typosquatting,welsfargo.com,12075,homograph,subdomain,combosquatting,wrong_tld,typosquatting
af9f7ede-aecf-4c7d-a384-0122fc126056,linkedin.com,combosquatting,authentication-linkedinfy.com,8135,wrong_tld,homograph,combosquatting,subdomain,typosquatting
a73f2e66-4d18-483e-a148-f26e9f859cf4,instagram.com,typosquatting,instgaram.com,5671,wrong_tld,subdomain,typosquatting,combosquatting,homograph
af9f7ede-aecf-4c7d-a384-0122fc126056,amazon.com,wrong_tld,amazon.net,9551,wrong_tld,subdomain,typosquatting,combosquatting,homograph
d5f52cf4-1c4e-40e1-9163-cf307df08385,chase.com,subdomain_usage,verify.chase.com.test-domain.com,10842,subdomain,typosquatting,homograph,combosquatting,wrong_tld
a73f2e66-4d18-483e-a148-f26e9f859cf4,instagram.com,combosquatting,signin-instagram-login.com,4726,subdomain,combosquatting,wrong_tld,typosquatting,homograph
1d2e50f6-bd75-4946-b462-69027baafb89,netflix.com,subdomain_usage,bhp27.netflix.com.test-domain.com,15989,subdomain,combosquatting,typosquatting,wrong_tld,homograph
e2a908b8-6801-43eb-b51c-29c2829f79a6,bankofamerica.com,typosquatting,bankofanerica.com,49456,subdomain,typosquatting,wrong_tld,combosquatting,homograph
af9f7ede-aecf-4c7d-a384-0122fc126056,facebook.com,homograph,facebooᴋ.com,4895,homograph,typosquatting,subdomain,combosquatting,wrong_tld
6342520f-bcb1-4e66-8cbd-08ac0ed23380,dropbox.com,subdomain_usage,7diky.dropbox.com.test-domain.com,26457,typosquatting,homograph,combosquatting,subdomain,wrong_tld
a73f2e66-4d18-483e-a148-f26e9f859cf4,xfinity.com,combosquatting,mobile-xfinity-mobile.com,4407,wrong_tld,combosquatting,typosquatting,subdomain,homograph
af9f7ede-aecf-4c7d-a384-0122fc126056,netflix.com,typosquatting,netfli.com,6992,typosquatting,wrong_tld,subdomain,combosquatting,homograph
d5f52cf4-1c4e-40e1-9163-cf307df08385,chase.com,combosquatting,xzchase.com,5301,typosquatting,wrong_tld,combosquatting,homograph,subdomain
e2a908b8-6801-43eb-b51c-29c2829f79a6,xfinity.com,combosquatting,signin-xfinity-secure.com,10727,subdomain,typosquatting,wrong_tld,combosquatting,homograph
af9f7ede-aecf-4c7d-a384-0122fc126056,yahoo.com,subdomain_usage,0i55y.yahoo.com.verify.test-domain.com,4527,combosquatting,subdomain,wrong_tld,typosquatting,homograph
6342520f-bcb1-4e66-8cbd-08ac0ed23380,att.com,wrong_tld,att.net,11312,typosquatting,homograph,combosquatting,wrong_tld,subdomain
af9f7ede-aecf-4c7d-a384-0122fc126056,instagram.com,subdomain_usage,zhot4.instagram.com.test-domain.com,3560,wrong_tld,homograph,combosquatting,subdomain,typosquatting
af9f7ede-aecf-4c7d-a384-0122fc126056,att.com,combosquatting,account-att.com,2864,combosquatting,subdomain,typosquatting,wrong_tld,homograph
d5f52cf4-1c4e-40e1-9163-cf307df08385,chase.com,homograph,chasë.com,19248,wrong_tld,subdomain,combosquatting,typosquatting,homograph
af9f7ede-aecf-4c7d-a384-0122fc126056,instagram.com,subdomain_usage,tcqax.instagram.com.test-domain.com,2200,combosquatting,homograph,subdomain,typosquatting,wrong_tld
e2a908b8-6801-43eb-b51c-29c2829f79a6,yahoo.com,typosquatting,yaahoo.com,18423,subdomain,typosquatting,homograph,combosquatting,wrong_tld
6342520f-bcb1-4e66-8cbd-08ac0ed23380,facebook.com,subdomain_usage,facebook.com.service.test-domain.com,13277,wrong_tld,homograph,typosquatting,combosquatting,subdomain
af9f7ede-aecf-4c7d-a384-0122fc126056,americanexpress.com,homograph,americanexpresꜱ.com,3600,typosquatting,combosquatting,homograph,subdomain,wrong_tld
d5f52cf4-1c4e-40e1-9163-cf307df08385,dhl.com,homograph,dħl.com,11834,wrong_tld,subdomain,typosquatting,homograph,combosquatting
af9f7ede-aecf-4c7d-a384-0122fc126056,orange.com,combosquatting,signin-orangey4.com,3800,typosquatting,combosquatting,wrong_tld,homograph,subdomain
e2a908b8-6801-43eb-b51c-29c2829f79a6,microsoft.com,subdomain_usage,official.microsoft.com.test-domain.com,12528,typosquatting,combosquatting,subdomain,homograph,wrong_tld
d5f52cf4-1c4e-40e1-9163-cf307df08385,dropbox.com,subdomain_usage,dropbox.com.test-domain.com,7233,subdomain,typosquatting,wrong_tld,combosquatting,homograph
6342520f-bcb1-4e66-8cbd-08ac0ed23380,linkedin.com,wrong_tld,linkedin.net,12569,subdomain,typosquatting,wrong_tld,combosquatting,homograph
d5f52cf4-1c4e-40e1-9163-cf307df08385,americanexpress.com,subdomain_usage,americanexpress.com.test-domain.com,5950,typosquatting,homograph,subdomain,combosquatting,wrong_tld
e2a908b8-6801-43eb-b51c-29c2829f79a6,americanexpress.com,wrong_tld,americanexpress.de,14079,typosquatting,homograph,subdomain,wrong_tld,combosquatting
d5f52cf4-1c4e-40e1-9163-cf307df08385,yahoo.com,typosquatting,wwwyahoo.com,4766,typosquatting,wrong_tld,combosquatting,subdomain,homograph
6342520f-bcb1-4e66-8cbd-08ac0ed23380,att.com,typosquatting,aatt.com,16253,wrong_tld,combosquatting,typosquatting,subdomain,homograph
6342520f-bcb1-4e66-8cbd-08ac0ed23380,facebook.com,subdomain_usage,account.facebook.com.test-domain.com,9878,typosquatting,wrong_tld,combosquatting,homograph,subdomain
181c820e-9f15-43e9-9e22-754e4f84708e,paypal.com,homograph,payрal.com,9577,typosquatting,combosquatting,homograph,wrong_tld,subdomain
181c820e-9f15-43e9-9e22-754e4f84708e,yahoo.com,homograph,yahoօ.com,8097,typosquatting,subdomain,homograph,combosquatting,wrong_tld
181c820e-9f15-43e9-9e22-754e4f84708e,att.com,wrong_tld,att.net,8338,wrong_tld,combosquatting,homograph,typosquatting,subdomain
181c820e-9f15-43e9-9e22-754e4f84708e,americanexpress.com,combosquatting,72americanexpress.com,6044,combosquatting,wrong_tld,homograph,typosquatting,subdomain
181c820e-9f15-43e9-9e22-754e4f84708e,dhl.com,homograph,dhᛁ.com,7931,combosquatting,typosquatting,subdomain,wrong_tld,homograph
181c820e-9f15-43e9-9e22-754e4f84708e,linkedin.com,combosquatting,service-linkedin.com,13795,wrong_tld,typosquatting,homograph,subdomain,combosquatting
181c820e-9f15-43e9-9e22-754e4f84708e,docusign.com,typosquatting,docsign.com,12563,typosquatting,combosquatting,wrong_tld,subdomain,homograph
181c820e-9f15-43e9-9e22-754e4f84708e,instagram.com,typosquatting,instagramm.com,18990,wrong_tld,combosquatting,typosquatting,subdomain,homograph
181c820e-9f15-43e9-9e22-754e4f84708e,dropbox.com,typosquatting,dropbx.com,12371,combosquatting,subdomain,homograph,typosquatting,wrong_tld
181c820e-9f15-43e9-9e22-754e4f84708e,att.com,homograph,atṭ.com,18710,typosquatting,subdomain,wrong_tld,combosquatting,homograph
181c820e-9f15-43e9-9e22-754e4f84708e,wellsfargo.com,typosquatting,wwwwellsfargo.com,25662,subdomain,combosquatting,wrong_tld,typosquatting,homograph
181c820e-9f15-43e9-9e22-754e4f84708e,wellsfargo.com,wrong_tld,wellsfargo.net,9390,wrong_tld,typosquatting,subdomain,combosquatting,homograph
181c820e-9f15-43e9-9e22-754e4f84708e,google.com,wrong_tld,google.net,12054,typosquatting,subdomain,combosquatting,homograph,wrong_tld
181c820e-9f15-43e9-9e22-754e4f84708e,dhl.com,combosquatting,login-dhl-account.com,13014,subdomain,combosquatting,typosquatting,wrong_tld,homograph
181c820e-9f15-43e9-9e22-754e4f84708e,dhl.com,wrong_tld,dhl.net,6457,typosquatting,subdomain,wrong_tld,combosquatting,homograph
181c820e-9f15-43e9-9e22-754e4f84708e,netflix.com,wrong_tld,netflix.de,6478,subdomain,typosquatting,combosquatting,homograph,wrong_tld
44ff48b3-e460-4964-9e37-df43370bb905,microsoft.com,typosquatting,microsft.com,7457,combosquatting,homograph,subdomain,typosquatting,wrong_tld
44ff48b3-e460-4964-9e37-df43370bb905,apple.com,typosquatting,wwwapple.com,4137,typosquatting,wrong_tld,subdomain,combosquatting,homograph
181c820e-9f15-43e9-9e22-754e4f84708e,att.com,wrong_tld,att.de,18965,combosquatting,wrong_tld,subdomain,typosquatting,homograph
44ff48b3-e460-4964-9e37-df43370bb905,dhl.com,wrong_tld,dhl.net,4827,homograph,combosquatting,subdomain,typosquatting,wrong_tld
8b25b239-3e4b-4741-94a3-2b3c3c26d37d,bankofamerica.com,subdomain_usage,support.bankofamerica.com.service.test-domain.com,118826,homograph,typosquatting,wrong_tld,subdomain,combosquatting
44ff48b3-e460-4964-9e37-df43370bb905,dhl.com,wrong_tld,dhl.md,5234,subdomain,typosquatting,combosquatting,wrong_tld,homograph
181c820e-9f15-43e9-9e22-754e4f84708e,americanexpress.com,typosquatting,americanexpres.com,14901,typosquatting,subdomain,wrong_tld,combosquatting,homograph
44ff48b3-e460-4964-9e37-df43370bb905,bankofamerica.com,wrong_tld,bankofamerica.net,5870,typosquatting,homograph,subdomain,combosquatting,wrong_tld
181c820e-9f15-43e9-9e22-754e4f84708e,paypal.com,wrong_tld,paypal.net,6086,combosquatting,subdomain,wrong_tld,typosquatting,homograph
44ff48b3-e460-4964-9e37-df43370bb905,dhl.com,combosquatting,verify-dhl.com,5548,typosquatting,combosquatting,wrong_tld,subdomain,homograph
44ff48b3-e460-4964-9e37-df43370bb905,orange.com,typosquatting,ornge.com,4378,typosquatting,homograph,subdomain,combosquatting,wrong_tld
181c820e-9f15-43e9-9e22-754e4f84708e,docusign.com,wrong_tld,docusign.net,6125,subdomain,wrong_tld,combosquatting,typosquatting,homograph
44ff48b3-e460-4964-9e37-df43370bb905,chase.com,typosquatting,chasee.com,6135,wrong_tld,typosquatting,combosquatting,subdomain,homograph
8b25b239-3e4b-4741-94a3-2b3c3c26d37d,chase.com,subdomain_usage,secure.chase.com.account.test-domain.com,49733,wrong_tld,typosquatting,subdomain,combosquatting,homograph
44ff48b3-e460-4964-9e37-df43370bb905,chase.com,typosquatting,wwwchase.com,5942,subdomain,typosquatting,combosquatting,homograph,wrong_tld
44ff48b3-e460-4964-9e37-df43370bb905,google.com,typosquatting,goolge.com,4812,combosquatting,typosquatting,subdomain,wrong_tld,homograph
845f059d-860d-4c9a-ad5d-4166e45a5ad3,wellsfargo.com,wrong_tld,wellsfargo.md,33414,wrong_tld,typosquatting,homograph,combosquatting,subdomain
181c820e-9f15-43e9-9e22-754e4f84708e,amazon.com,wrong_tld,amazon.de,75270,combosquatting,wrong_tld,homograph,typosquatting,subdomain
845f059d-860d-4c9a-ad5d-4166e45a5ad3,att.com,subdomain_usage,k4q52.att.com.service.test-domain.com,18205,typosquatting,homograph,combosquatting,subdomain,wrong_tld
8b25b239-3e4b-4741-94a3-2b3c3c26d37d,xfinity.com,typosquatting,xfintiy.com,33987,typosquatting,combosquatting,subdomain,wrong_tld,homograph
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,att.com,homograph,atт.com,15186,wrong_tld,typosquatting,combosquatting,homograph,subdomain
181c820e-9f15-43e9-9e22-754e4f84708e,apple.com,wrong_tld,apple.net,15998,homograph,subdomain,wrong_tld,typosquatting,combosquatting
181c820e-9f15-43e9-9e22-754e4f84708e,instagram.com,wrong_tld,instagram.net,5175,typosquatting,combosquatting,subdomain,wrong_tld,homograph
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,facebook.com,subdomain_usage,gms8i.facebook.com.verify.test-domain.com,10904,wrong_tld,homograph,typosquatting,subdomain,combosquatting
8b25b239-3e4b-4741-94a3-2b3c3c26d37d,linkedin.com,combosquatting,mobile-linkedin-secure.com,18760,homograph,typosquatting,wrong_tld,subdomain,combosquatting
181c820e-9f15-43e9-9e22-754e4f84708e,google.com,wrong_tld,google.de,6256,typosquatting,combosquatting,wrong_tld,subdomain,homograph
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,chase.com,combosquatting,nochase-signin.com,7028,typosquatting,subdomain,wrong_tld,combosquatting,homograph
181c820e-9f15-43e9-9e22-754e4f84708e,apple.com,wrong_tld,apple.de,5778,combosquatting,typosquatting,subdomain,wrong_tld,homograph
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,bankofamerica.com,subdomain_usage,signin.bankofamerica.com.test-domain.com,22772,homograph,typosquatting,combosquatting,wrong_tld,subdomain
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,instagram.com,typosquatting,instagra.com,7786,typosquatting,combosquatting,wrong_tld,homograph,subdomain
6678a56c-d44c-429a-9cb3-c60138543eb4,google.com,subdomain_usage,wwwgoogle.com,68863,subdomain,combosquatting,wrong_tld,typosquatting,homograph
181c820e-9f15-43e9-9e22-754e4f84708e,xfinity.com,wrong_tld,xfinity.net,11222,typosquatting,wrong_tld,combosquatting,subdomain,homograph
84e25eea-eb9d-482f-bfc9-c14aa5eb0b4c,yahoo.com,wrong_tld,yahoo.net,16564,wrong_tld,homograph,typosquatting,combosquatting,subdomain
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,amazon.com,subdomain_usage,g1cqx.amazon.com.3bl7q.test-domain.com,12573,combosquatting,typosquatting,wrong_tld,subdomain,homograph
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,americanexpress.com,wrong_tld,americanexpress.de,10090,combosquatting,wrong_tld,typosquatting,subdomain,homograph
0a53b7c8-85d2-487e-90e8-0db2fb9b0442,apple.com,typosquatting,wwwapple.com,9136,combosquatting,homograph,typosquatting,wrong_tld,subdomain
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,apple.com,typosquatting,wwwapple.com,7718,homograph,subdomain,typosquatting,combosquatting,wrong_tld
181c820e-9f15-43e9-9e22-754e4f84708e,att.com,wrong_tld,att.md,17973,typosquatting,combosquatting,subdomain,wrong_tld,homograph
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,orange.com,wrong_tld,orange.net,9473,subdomain,wrong_tld,typosquatting,combosquatting,homograph
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,dhl.com,wrong_tld,dhl.net,7646,combosquatting,typosquatting,subdomain,wrong_tld,homograph
0a53b7c8-85d2-487e-90e8-0db2fb9b0442,apple.com,subdomain_usage,signin.apple.com.secure.test-domain.com,11345,combosquatting,wrong_tld,typosquatting,homograph,subdomain
181c820e-9f15-43e9-9e22-754e4f84708e,instagram.com,typosquatting,instagrm.com,10494,subdomain,typosquatting,combosquatting,homograph,wrong_tld
84e25eea-eb9d-482f-bfc9-c14aa5eb0b4c,linkedin.com,subdomain_usage,linkedin.com.test-domain.com,29442,typosquatting,subdomain,combosquatting,wrong_tld,homograph
0a53b7c8-85d2-487e-90e8-0db2fb9b0442,google.com,homograph,gȫogle.com,8520,homograph,combosquatting,typosquatting,subdomain,wrong_tld
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,americanexpress.com,combosquatting,anamericanexpress.com,24489,homograph,wrong_tld,typosquatting,combosquatting,subdomain
8b25b239-3e4b-4741-94a3-2b3c3c26d37d,bankofamerica.com,wrong_tld,bankofamerica.net,71395,subdomain,wrong_tld,homograph,typosquatting,combosquatting
0a53b7c8-85d2-487e-90e8-0db2fb9b0442,bankofamerica.com,subdomain_usage,bankofamerica.com.login.test-domain.com,6448,combosquatting,subdomain,wrong_tld,typosquatting,homograph
84e25eea-eb9d-482f-bfc9-c14aa5eb0b4c,dhl.com,combosquatting,signin-dhl.com,12427,subdomain,typosquatting,wrong_tld,combosquatting,homograph
8b25b239-3e4b-4741-94a3-2b3c3c26d37d,yahoo.com,subdomain_usage,verify.yahoo.com.test-domain.com,5789,typosquatting,homograph,subdomain,combosquatting,wrong_tld
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,orange.com,subdomain_usage,account.orange.com.authentication.test-domain.com,8058,homograph,subdomain,combosquatting,typosquatting,wrong_tld
0a53b7c8-85d2-487e-90e8-0db2fb9b0442,wellsfargo.com,wrong_tld,wellsfargo.net,5248,combosquatting,typosquatting,subdomain,wrong_tld,homograph
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,docusign.com,subdomain_usage,account.docusign.com.authentication.test-domain.com,6847,homograph,typosquatting,combosquatting,subdomain,wrong_tld
0a53b7c8-85d2-487e-90e8-0db2fb9b0442,instagram.com,combosquatting,jinstagram-official.com,7432,subdomain,typosquatting,wrong_tld,combosquatting,homograph
8b25b239-3e4b-4741-94a3-2b3c3c26d37d,amazon.com,subdomain_usage,service.amazon.com.login.test-domain.com,13966,typosquatting,homograph,subdomain,combosquatting,wrong_tld
9a6d3fe0-2c52-4ea4-94d9-b7b4188e9e18,amazon.com,combosquatting,9amazon.com,45231,homograph,typosquatting,combosquatting,subdomain,wrong_tld
84e25eea-eb9d-482f-bfc9-c14aa5eb0b4c,microsoft.com,combosquatting,support-microsoft.com,16949,typosquatting,combosquatting,homograph,subdomain,wrong_tld
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,amazon.com,typosquatting,amzon.com,8127,typosquatting,wrong_tld,subdomain,combosquatting,homograph
84e25eea-eb9d-482f-bfc9-c14aa5eb0b4c,netflix.com,combosquatting,verify-netflix.com,6689,subdomain,combosquatting,wrong_tld,typosquatting,homograph
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,amazon.com,typosquatting,ammazon.com,10378,typosquatting,wrong_tld,combosquatting,subdomain,homograph
8b25b239-3e4b-4741-94a3-2b3c3c26d37d,chase.com,wrong_tld,chase.net,18996,subdomain,homograph,combosquatting,typosquatting,wrong_tld
84e25eea-eb9d-482f-bfc9-c14aa5eb0b4c,americanexpress.com,combosquatting,secure-americanexpress.com,4631,wrong_tld,typosquatting,subdomain,combosquatting,homograph
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,paypal.com,typosquatting,paypl.com,7318,typosquatting,subdomain,wrong_tld,combosquatting,homograph
84e25eea-eb9d-482f-bfc9-c14aa5eb0b4c,microsoft.com,combosquatting,signin-microsoft-authentication.com,6453,typosquatting,subdomain,combosquatting,wrong_tld,homograph
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,instagram.com,subdomain_usage,zh2v2.instagram.com.official.test-domain.com,10152,wrong_tld,combosquatting,typosquatting,subdomain,homograph
84e25eea-eb9d-482f-bfc9-c14aa5eb0b4c,microsoft.com,combosquatting,verify-microsoft.com,4104,typosquatting,combosquatting,wrong_tld,subdomain,homograph
9a6d3fe0-2c52-4ea4-94d9-b7b4188e9e18,wellsfargo.com,typosquatting,weellsfargo.com,29135,subdomain,wrong_tld,homograph,typosquatting,combosquatting
0a53b7c8-85d2-487e-90e8-0db2fb9b0442,xfinity.com,typosquatting,xfinityy.com,50228,wrong_tld,homograph,combosquatting,subdomain,typosquatting
84e25eea-eb9d-482f-bfc9-c14aa5eb0b4c,docusign.com,combosquatting,signin-docusign.com,3480,subdomain,wrong_tld,combosquatting,typosquatting,homograph
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,instagram.com,combosquatting,swinstagram.com,10906,combosquatting,wrong_tld,subdomain,homograph,typosquatting
84e25eea-eb9d-482f-bfc9-c14aa5eb0b4c,instagram.com,combosquatting,signin-instagram.com,2400,typosquatting,combosquatting,homograph,subdomain,wrong_tld
8b25b239-3e4b-4741-94a3-2b3c3c26d37d,dropbox.com,typosquatting,dropboxx.com,33700,typosquatting,subdomain,combosquatting,wrong_tld,homograph
181c820e-9f15-43e9-9e22-754e4f84708e,dropbox.com,homograph,dropb໐x.com,22717,typosquatting,subdomain,combosquatting,homograph,wrong_tld
0a53b7c8-85d2-487e-90e8-0db2fb9b0442,yahoo.com,combosquatting,yahoo-official.com,10304,typosquatting,wrong_tld,subdomain,homograph,combosquatting
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,wellsfargo.com,typosquatting,welsfargo.com,5766,combosquatting,typosquatting,subdomain,wrong_tld,homograph
9a6d3fe0-2c52-4ea4-94d9-b7b4188e9e18,wellsfargo.com,combosquatting,secure-wellsfargo.com,10311,homograph,combosquatting,typosquatting,wrong_tld,subdomain
9a6d3fe0-2c52-4ea4-94d9-b7b4188e9e18,docusign.com,subdomain_usage,validation.docusign.com.test-domain.com,29239,subdomain,typosquatting,combosquatting,homograph,wrong_tld
0a53b7c8-85d2-487e-90e8-0db2fb9b0442,dhl.com,subdomain_usage,dhl.com.74yw6.test-domain.com,7417,subdomain,typosquatting,wrong_tld,combosquatting,homograph
181c820e-9f15-43e9-9e22-754e4f84708e,dhl.com,homograph,dhǀ.com,9191,combosquatting,typosquatting,subdomain,homograph,wrong_tld
8b25b239-3e4b-4741-94a3-2b3c3c26d37d,yahoo.com,wrong_tld,yahoo.net,13887,combosquatting,subdomain,wrong_tld,typosquatting,homograph
0a53b7c8-85d2-487e-90e8-0db2fb9b0442,dhl.com,wrong_tld,dhl.net,44088,homograph,combosquatting,subdomain,wrong_tld,typosquatting
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,wellsfargo.com,homograph,wellsfarǵo.com,16749,wrong_tld,combosquatting,subdomain,typosquatting,homograph
0a53b7c8-85d2-487e-90e8-0db2fb9b0442,yahoo.com,homograph,yaho๐.com,8432,wrong_tld,typosquatting,subdomain,combosquatting,homograph
181c820e-9f15-43e9-9e22-754e4f84708e,orange.com,homograph,௦range.com,8038,subdomain,typosquatting,wrong_tld,combosquatting,homograph
9a6d3fe0-2c52-4ea4-94d9-b7b4188e9e18,instagram.com,homograph,instagraṃ.com,17788,homograph,typosquatting,subdomain,combosquatting,wrong_tld
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,dropbox.com,subdomain_usage,77quq.dropbox.com.secure.test-domain.com,7851,subdomain,combosquatting,typosquatting,wrong_tld,homograph
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,apple.com,combosquatting,secure-apple.com,5464,typosquatting,combosquatting,homograph,subdomain,wrong_tld
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,yahoo.com,wrong_tld,yahoo.net,5427,combosquatting,typosquatting,wrong_tld,subdomain,homograph
181c820e-9f15-43e9-9e22-754e4f84708e,docusign.com,homograph,d൦cusign.com,15582,subdomain,typosquatting,combosquatting,homograph,wrong_tld
9a6d3fe0-2c52-4ea4-94d9-b7b4188e9e18,chase.com,combosquatting,service-chase.com,22919,wrong_tld,homograph,subdomain,typosquatting,combosquatting
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,linkedin.com,homograph,linkҽdin.com,11756,typosquatting,combosquatting,wrong_tld,homograph,subdomain
9a6d3fe0-2c52-4ea4-94d9-b7b4188e9e18,instagram.com,typosquatting,insatgram.com,21331,wrong_tld,typosquatting,homograph,combosquatting,subdomain
181c820e-9f15-43e9-9e22-754e4f84708e,amazon.com,homograph,amazοn.com,12214,typosquatting,combosquatting,wrong_tld,subdomain,homograph
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,paypal.com,combosquatting,ipaypal-login.com,13326,combosquatting,typosquatting,wrong_tld,subdomain,homograph
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,chase.com,homograph,châse.com,11984,typosquatting,combosquatting,homograph,subdomain,wrong_tld
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,wellsfargo.com,typosquatting,wwwwellsfargo.com,3456,typosquatting,combosquatting,wrong_tld,homograph,subdomain
9a6d3fe0-2c52-4ea4-94d9-b7b4188e9e18,yahoo.com,wrong_tld,yahoo.net,22848,wrong_tld,combosquatting,homograph,subdomain,typosquatting
9a6d3fe0-2c52-4ea4-94d9-b7b4188e9e18,bankofamerica.com,wrong_tld,bankofamerica.top,13703,typosquatting,wrong_tld,combosquatting,homograph,subdomain
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,att.com,combosquatting,login-att-account.com,5638,typosquatting,combosquatting,subdomain,wrong_tld,homograph
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,att.com,combosquatting,validation-atti.com,5977,typosquatting,subdomain,wrong_tld,combosquatting,homograph
181c820e-9f15-43e9-9e22-754e4f84708e,apple.com,subdomain_usage,apple.com.test-domain.com,22767,typosquatting,wrong_tld,subdomain,combosquatting,homograph
34a3b12b-20a3-4e5d-878e-8f26303ca0bf,orange.com,combosquatting,orange-verify.com,6496,homograph,typosquatting,wrong_tld,combosquatting,subdomain
